Posting Date,Document Type,Document No.,G/L Account No.,Description,Gen. Posting Type,Gen. Bus. Posting Group,Gen. Prod. Posting Group,Amount,Bal. Account Type,Bal. Account No.,Entry No.,Additional-Currency Amount,Department Code,FA Entry No.,FA Entry Type,G/L Account Name,IC Partner Code,Job No.,Project Code,Quantity,Reason Code,Reversed,Reversed by Entry No.,Reversed Entry No.,Source Code,User ID,VAT Amount
01/01/2022, ,2022-1,8410,"Entries, January 2022",Purchase,NATIONAL,MISC,"4,846.85",G/L Account,,128,0.00,SALES,0, ,Advertising,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,"1,211.71"
01/01/2022, ,2022-1,5630,"Entries, January 2022", ,,,"1,211.71",G/L Account,,129,0.00,SALES,0, ,Purchase VAT 25 %,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/01/2022, ,2022-1,8420,"Entries, January 2022",Purchase,NATIONAL,MISC,63.38,G/L Account,,130,0.00,ADM,0, ,Entertainment and PR,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,15.84
01/01/2022, ,2022-1,5630,"Entries, January 2022", ,,,15.84,G/L Account,,131,0.00,ADM,0, ,Purchase VAT 25 %,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/01/2022, ,2022-1,8420,"Entries, January 2022",Purchase,NATIONAL,MISC,95.06,G/L Account,,132,0.00,PROD,0, ,Entertainment and PR,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,23.77
01/01/2022, ,2022-1,5630,"Entries, January 2022", ,,,23.77,G/L Account,,133,0.00,PROD,0, ,Purchase VAT 25 %,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/01/2022, ,2022-1,8420,"Entries, January 2022",Purchase,NATIONAL,MISC,158.44,G/L Account,,134,0.00,SALES,0, ,Entertainment and PR,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,39.61
01/01/2022, ,2022-1,5630,"Entries, January 2022", ,,,39.61,G/L Account,,135,0.00,SALES,0, ,Purchase VAT 25 %,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/01/2022, ,2022-1,8430,"Entries, January 2022",Purchase,NATIONAL,NO VAT,537.91,G/L Account,,136,0.00,ADM,0, ,Travel,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/01/2022, ,2022-1,8430,"Entries, January 2022",Purchase,NATIONAL,NO VAT,806.86,G/L Account,,137,0.00,PROD,0, ,Travel,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/01/2022, ,2022-1,8430,"Entries, January 2022",Purchase,NATIONAL,NO VAT,"1,344.78",G/L Account,,138,0.00,SALES,0, ,Travel,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/01/2022, ,2022-1,5710,"Entries, January 2022", ,,,53.39,G/L Account,,139,0.00,ADM,0, ,Fuel Tax,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/01/2022, ,2022-1,5750,"Entries, January 2022", ,,,26.70,G/L Account,,140,0.00,ADM,0, ,CO2 Tax,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/01/2022, ,2022-1,8510,"Entries, January 2022",Purchase,NATIONAL,MISC,78.31,G/L Account,,141,0.00,ADM,0, ,Gasoline and Motor Oil,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,19.58
01/01/2022, ,2022-1,5630,"Entries, January 2022", ,,,19.58,G/L Account,,142,0.00,ADM,0, ,Purchase VAT 25 %,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/01/2022, ,2022-1,5710,"Entries, January 2022", ,,,80.09,G/L Account,,143,0.00,PROD,0, ,Fuel Tax,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/01/2022, ,2022-1,5750,"Entries, January 2022", ,,,40.04,G/L Account,,144,0.00,PROD,0, ,CO2 Tax,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/01/2022, ,2022-1,8510,"Entries, January 2022",Purchase,NATIONAL,MISC,117.46,G/L Account,,145,0.00,PROD,0, ,Gasoline and Motor Oil,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,29.37
01/01/2022, ,2022-1,5630,"Entries, January 2022", ,,,29.37,G/L Account,,146,0.00,PROD,0, ,Purchase VAT 25 %,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/01/2022, ,2022-1,5710,"Entries, January 2022", ,,,133.48,G/L Account,,147,0.00,SALES,0, ,Fuel Tax,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/01/2022, ,2022-1,5750,"Entries, January 2022", ,,,66.74,G/L Account,,148,0.00,SALES,0, ,CO2 Tax,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/01/2022, ,2022-1,8510,"Entries, January 2022",Purchase,NATIONAL,MISC,195.77,G/L Account,,149,0.00,SALES,0, ,Gasoline and Motor Oil,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,48.94
01/01/2022, ,2022-1,5630,"Entries, January 2022", ,,,48.94,G/L Account,,150,0.00,SALES,0, ,Purchase VAT 25 %,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/01/2022, ,2022-1,8530,"Entries, January 2022",Purchase,NATIONAL,MISC,42.26,G/L Account,,151,0.00,ADM,0, ,Repairs and Maintenance,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,10.57
01/01/2022, ,2022-1,5630,"Entries, January 2022", ,,,10.57,G/L Account,,152,0.00,ADM,0, ,Purchase VAT 25 %,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/01/2022, ,2022-1,8530,"Entries, January 2022",Purchase,NATIONAL,MISC,63.38,G/L Account,,153,0.00,PROD,0, ,Repairs and Maintenance,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,15.85
01/01/2022, ,2022-1,5630,"Entries, January 2022", ,,,15.85,G/L Account,,154,0.00,PROD,0, ,Purchase VAT 25 %,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/01/2022, ,2022-1,8530,"Entries, January 2022",Purchase,NATIONAL,MISC,105.65,G/L Account,,155,0.00,SALES,0, ,Repairs and Maintenance,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,26.41
01/01/2022, ,2022-1,5630,"Entries, January 2022", ,,,26.41,G/L Account,,156,0.00,SALES,0, ,Purchase VAT 25 %,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/01/2022, ,2022-1,8610,"Entries, January 2022", ,,,0.59,G/L Account,,157,0.00,ADM,0, ,Cash Discrepancies,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/01/2022, ,2022-1,8610,"Entries, January 2022", ,,,0.87,G/L Account,,158,0.00,PROD,0, ,Cash Discrepancies,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/01/2022, ,2022-1,8610,"Entries, January 2022", ,,,1.46,G/L Account,,159,0.00,SALES,0, ,Cash Discrepancies,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/01/2022, ,2022-1,8640,"Entries, January 2022",Purchase,NATIONAL,MISC,29.20,G/L Account,,160,0.00,ADM,0, ,Miscellaneous,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,7.30
01/01/2022, ,2022-1,5630,"Entries, January 2022", ,,,7.30,G/L Account,,161,0.00,ADM,0, ,Purchase VAT 25 %,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/01/2022, ,2022-1,8640,"Entries, January 2022",Purchase,NATIONAL,MISC,43.80,G/L Account,,162,0.00,PROD,0, ,Miscellaneous,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,10.95
01/01/2022, ,2022-1,5630,"Entries, January 2022", ,,,10.95,G/L Account,,163,0.00,PROD,0, ,Purchase VAT 25 %,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/01/2022, ,2022-1,8640,"Entries, January 2022",Purchase,NATIONAL,MISC,73.00,G/L Account,,164,0.00,SALES,0, ,Miscellaneous,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,18.25
01/01/2022, ,2022-1,5630,"Entries, January 2022", ,,,18.25,G/L Account,,165,0.00,SALES,0, ,Purchase VAT 25 %,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/01/2022, ,2022-1,8710,"Entries, January 2022", ,,,"21,053.20",G/L Account,,166,0.00,ADM,0, ,Wages,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/01/2022, ,2022-1,8710,"Entries, January 2022", ,,,"31,579.80",G/L Account,,167,0.00,PROD,0, ,Wages,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/01/2022, ,2022-1,8710,"Entries, January 2022", ,,,"52,633.00",G/L Account,,168,0.00,SALES,0, ,Wages,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/01/2022, ,2022-1,8720,"Entries, January 2022", ,,,"6,431.94",G/L Account,,169,0.00,ADM,0, ,Salaries,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/01/2022, ,2022-1,8720,"Entries, January 2022", ,,,"9,647.91",G/L Account,,170,0.00,PROD,0, ,Salaries,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/01/2022, ,2022-1,8720,"Entries, January 2022", ,,,"16,079.86",G/L Account,,171,0.00,SALES,0, ,Salaries,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/01/2022, ,2022-1,8730,"Entries, January 2022", ,,,128.64,G/L Account,,172,0.00,ADM,0, ,Retirement Plan Contributions,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/01/2022, ,2022-1,8730,"Entries, January 2022", ,,,192.97,G/L Account,,173,0.00,PROD,0, ,Retirement Plan Contributions,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/01/2022, ,2022-1,8730,"Entries, January 2022", ,,,321.61,G/L Account,,174,0.00,SALES,0, ,Retirement Plan Contributions,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/01/2022, ,2022-1,8750,"Entries, January 2022", ,,,"1,694.62",G/L Account,,175,0.00,ADM,0, ,Payroll Taxes,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/01/2022, ,2022-1,8750,"Entries, January 2022", ,,,"2,541.94",G/L Account,,176,0.00,PROD,0, ,Payroll Taxes,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/01/2022, ,2022-1,8750,"Entries, January 2022", ,,,"4,236.57",G/L Account,,177,0.00,SALES,0, ,Payroll Taxes,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/01/2022, ,2022-1,7150,"Entries, January 2022",Purchase,NATIONAL,MISC,130.86,G/L Account,,178,0.00,ADM,0, ,"Delivery Expenses, Retail",,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,32.71
01/01/2022, ,2022-1,5630,"Entries, January 2022", ,,,32.71,G/L Account,,179,0.00,ADM,0, ,Purchase VAT 25 %,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/01/2022, ,2022-1,7250,"Entries, January 2022",Purchase,NATIONAL,MISC,196.29,G/L Account,,180,0.00,PROD,0, ,"Delivery Expenses, Raw Mat.",,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,49.07
01/01/2022, ,2022-1,5630,"Entries, January 2022", ,,,49.07,G/L Account,,181,0.00,PROD,0, ,Purchase VAT 25 %,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/01/2022, ,2022-1,8450,"Entries, January 2022",Purchase,NATIONAL,MISC,327.14,G/L Account,,182,0.00,SALES,0, ,Delivery Expenses,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,81.79
01/01/2022, ,2022-1,5630,"Entries, January 2022", ,,,81.79,G/L Account,,183,0.00,SALES,0, ,Purchase VAT 25 %,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/01/2022, ,2022-1,9240,"Entries, January 2022", ,,,"1,344.80",G/L Account,,184,0.00,ADM,0, ,Finance Charges to Vendors,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/01/2022, ,2022-1,9240,"Entries, January 2022", ,,,"2,017.20",G/L Account,,185,0.00,PROD,0, ,Finance Charges to Vendors,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/01/2022, ,2022-1,9240,"Entries, January 2022", ,,,"3,362.01",G/L Account,,186,0.00,SALES,0, ,Finance Charges to Vendors,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/01/2022, ,2022-1,9250,"Entries, January 2022", ,,,46.11,G/L Account,,187,0.00,ADM,0, ,Payment Discounts Granted,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/01/2022, ,2022-1,9250,"Entries, January 2022", ,,,69.17,G/L Account,,188,0.00,PROD,0, ,Payment Discounts Granted,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/01/2022, ,2022-1,9250,"Entries, January 2022", ,,,115.29,G/L Account,,189,0.00,SALES,0, ,Payment Discounts Granted,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/01/2022, ,2022-1,9310,"Entries, January 2022", ,,,47.84,G/L Account,,190,0.00,ADM,0, ,Unrealized FX Gains,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/01/2022, ,2022-1,9310,"Entries, January 2022", ,,,71.76,G/L Account,,191,0.00,PROD,0, ,Unrealized FX Gains,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/01/2022, ,2022-1,9310,"Entries, January 2022", ,,,119.60,G/L Account,,192,0.00,SALES,0, ,Unrealized FX Gains,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/01/2022, ,2022-1,5310,"Entries, January 2022", ,,,"-196,261.99",G/L Account,,193,0.00,,0, ,Revolving Credit,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/01/2022, ,2022-1,2310,"Entries, January 2022", ,,,"-912,284.73",G/L Account,,194,0.00,,0, ,Customers Domestic,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/01/2022, ,2022-1,2320,"Entries, January 2022", ,,,"-130,371.57",G/L Account,,195,0.00,,0, ,"Customers, Foreign",,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/01/2022, ,2022-1,5410,"Entries, January 2022", ,,,"576,265.99",G/L Account,,196,0.00,,0, ,"Vendors, Domestic",,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/01/2022, ,2022-1,5420,"Entries, January 2022", ,,,"95,162.79",G/L Account,,197,0.00,,0, ,"Vendors, Foreign",,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/01/2022, ,2022-1,5310,"Entries, January 2022", ,,,"-445,121.95",G/L Account,,198,0.00,,0, ,Revolving Credit,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/01/2022, ,2022-1,2940,"Entries, January 2022", ,,,"445,121.95",G/L Account,,199,0.00,,0, ,Giro Account,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/01/2022, ,2022-1,5310,"Entries, January 2022", ,,,"371,227.52",G/L Account,,200,0.00,,0, ,Revolving Credit,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
30/01/2022,Invoice,108001,8640,Invoice 108001,Purchase,NATIONAL,MISC,"20,000.00",G/L Account,,201,0.00,PROD,1,Maintenance,Miscellaneous,,,,0.,,FALSE,0,0,PURCHASES,EUROPE\NAVSNAP,"5,000.00"
30/01/2022,Invoice,108001,5630,Invoice 108001, ,,,"5,000.00",G/L Account,,202,0.00,PROD,0, ,Purchase VAT 25 %,,,,0.,,FALSE,0,0,PURCHASES,EUROPE\NAVSNAP,0.00
30/01/2022,Invoice,108001,5410,Invoice 108001, ,,,"-25,000.00",G/L Account,,203,0.00,,0, ,"Vendors, Domestic",,,,0.,,FALSE,0,0,PURCHASES,EUROPE\NAVSNAP,0.00
30/01/2022,Payment,108001,2940,Invoice 108001, ,,,"-25,000.00",Vendor,44127904,204,0.00,,0, ,Giro Account,,,,0.,,FALSE,0,0,PURCHASES,EUROPE\NAVSNAP,0.00
30/01/2022,Payment,108001,5410,Invoice 108001, ,,,"25,000.00",Bank Account,GIRO,205,0.00,,0, ,"Vendors, Domestic",,,,0.,,FALSE,0,0,PURCHASES,EUROPE\NAVSNAP,0.00
31/01/2022, ,D2022010001,1340,Depreciation January 2022, ,,,-500.00,G/L Account,,206,0.00,ADM,3,Fixed Asset,"Accum. Depreciation, Vehicles",,,MERCEDES,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
31/01/2022, ,D2022010001,8830,Depreciation January 2022, ,,,500.00,G/L Account,,207,0.00,ADM,0, ,"Depreciation, Vehicles",,,MERCEDES,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
31/01/2022, ,D2022010001,1240,Depreciation January 2022, ,,,-55.00,G/L Account,,208,0.00,PROD,4,Fixed Asset,"Accum. Depr., Oper. Equip.",,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
31/01/2022, ,D2022010001,8820,Depreciation January 2022, ,,,55.00,G/L Account,,209,0.00,PROD,0, ,"Depreciation, Equipment",,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/02/2022,Invoice,108019,1220,Order 106019,Purchase,NATIONAL,MISC,"4,512.00",G/L Account,,210,0.00,PROD,5,Fixed Asset,Increases during the Year,,,,0.,,FALSE,0,0,PURCHASES,EUROPE\NAVSNAP,"1,128.00"
01/02/2022,Invoice,108019,5630,Order 106019, ,,,"1,128.00",G/L Account,,211,0.00,PROD,0, ,Purchase VAT 25 %,,,,0.,,FALSE,0,0,PURCHASES,EUROPE\NAVSNAP,0.00
01/02/2022,Invoice,108019,5410,Order 106019, ,,,"-5,640.00",G/L Account,,212,0.00,,0, ,"Vendors, Domestic",,,,0.,,FALSE,0,0,PURCHASES,EUROPE\NAVSNAP,0.00
01/02/2022,Payment,108019,2940,Order 106019, ,,,"-5,640.00",Vendor,44127904,213,0.00,,0, ,Giro Account,,,,0.,,FALSE,0,0,PURCHASES,EUROPE\NAVSNAP,0.00
01/02/2022,Payment,108019,5410,Order 106019, ,,,"5,640.00",Bank Account,GIRO,214,0.00,,0, ,"Vendors, Domestic",,,,0.,,FALSE,0,0,PURCHASES,EUROPE\NAVSNAP,0.00
01/02/2022,Invoice,108020,1220,Order 106022,Purchase,NATIONAL,MISC,"7,140.00",G/L Account,,215,0.00,ADM,6,Fixed Asset,Increases during the Year,,,,0.,,FALSE,0,0,PURCHASES,EUROPE\NAVSNAP,"1,785.00"
01/02/2022,Invoice,108020,5630,Order 106022, ,,,"1,785.00",G/L Account,,216,0.00,ADM,0, ,Purchase VAT 25 %,,,,0.,,FALSE,0,0,PURCHASES,EUROPE\NAVSNAP,0.00
01/02/2022,Invoice,108020,5410,Order 106022, ,,,"-8,925.00",G/L Account,,217,0.00,,0, ,"Vendors, Domestic",,,,0.,,FALSE,0,0,PURCHASES,EUROPE\NAVSNAP,0.00
01/02/2022,Payment,108020,2940,Order 106022, ,,,"-8,925.00",Vendor,44127904,218,0.00,,0, ,Giro Account,,,,0.,,FALSE,0,0,PURCHASES,EUROPE\NAVSNAP,0.00
01/02/2022,Payment,108020,5410,Order 106022, ,,,"8,925.00",Bank Account,GIRO,219,0.00,,0, ,"Vendors, Domestic",,,,0.,,FALSE,0,0,PURCHASES,EUROPE\NAVSNAP,0.00
01/02/2022, ,SET-4Q2021,5310,VAT Settlement 2022, ,,,"-92,962.05",G/L Account,5780,220,0.00,,0, ,Revolving Credit,,,,0.,,FALSE,0,0,GENJNL,EUROPE\NAVSNAP,0.00
01/02/2022, ,SET-4Q2021,5780,VAT Settlement 2022, ,,,"92,962.05",G/L Account,5310,221,0.00,,0, ,VAT Payable,,,,0.,,FALSE,0,0,GENJNL,EUROPE\NAVSNAP,0.00
01/02/2022, ,2022-2,6210,"Entries, February 2022",Sale,NATIONAL,RAW MAT,"-434,912.70",G/L Account,,222,0.00,SALES,0, ,"Sales, Raw Materials - Dom.",,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,"-108,728.18"
01/02/2022, ,2022-2,5610,"Entries, February 2022", ,,,"-108,728.18",G/L Account,,223,0.00,SALES,0, ,Sales VAT 25 %,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/02/2022, ,2022-2,2310,"Entries, February 2022", ,,,"543,640.88",G/L Account,,224,0.00,,0, ,Customers Domestic,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/02/2022, ,2022-2,6220,"Entries, February 2022",Sale,EU,RAW MAT,"-33,089.24",G/L Account,,225,0.00,SALES,0, ,"Sales, Raw Materials - EU",,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/02/2022, ,2022-2,2320,"Entries, February 2022", ,,,"33,089.24",G/L Account,,226,0.00,,0, ,"Customers, Foreign",,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/02/2022, ,2022-2,6230,"Entries, February 2022",Sale,EXPORT,RAW MAT,"-93,220.22",G/L Account,,227,0.00,SALES,0, ,"Sales, Raw Materials - Export",,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/02/2022, ,2022-2,2320,"Entries, February 2022", ,,,"93,220.22",G/L Account,,228,0.00,,0, ,"Customers, Foreign",,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/02/2022, ,2022-2,6110,"Entries, February 2022",Sale,NATIONAL,RETAIL,"-69,271.59",G/L Account,,229,0.00,SALES,0, ,"Sales, Retail - Dom.",,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,"-17,317.90"
01/02/2022, ,2022-2,5610,"Entries, February 2022", ,,,"-17,317.90",G/L Account,,230,0.00,SALES,0, ,Sales VAT 25 %,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/02/2022, ,2022-2,2310,"Entries, February 2022", ,,,"86,589.49",G/L Account,,231,0.00,,0, ,Customers Domestic,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/02/2022, ,2022-2,6130,"Entries, February 2022",Sale,EXPORT,RETAIL,"-14,938.91",G/L Account,,232,0.00,SALES,0, ,"Sales, Retail - Export",,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/02/2022, ,2022-2,2320,"Entries, February 2022", ,,,"14,938.91",G/L Account,,233,0.00,,0, ,"Customers, Foreign",,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/02/2022, ,2022-2,7210,"Entries, February 2022",Purchase,NATIONAL,RAW MAT,"235,383.65",G/L Account,,234,0.00,SALES,0, ,"Purch., Raw Materials - Dom.",,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,"58,845.91"
01/02/2022, ,2022-2,5630,"Entries, February 2022", ,,,"58,845.91",G/L Account,,235,0.00,SALES,0, ,Purchase VAT 25 %,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/02/2022, ,2022-2,5410,"Entries, February 2022", ,,,"-294,229.56",G/L Account,,236,0.00,,0, ,"Vendors, Domestic",,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/02/2022, ,2022-2,7220,"Entries, February 2022",Purchase,EU,RAW MAT,"53,031.44",G/L Account,,237,0.00,SALES,0, ,"Purch., Raw Materials - EU",,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,"13,257.86"
01/02/2022, ,2022-2,5630,"Entries, February 2022", ,,,"13,257.86",G/L Account,,238,0.00,SALES,0, ,Purchase VAT 25 %,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/02/2022, ,2022-2,5620,"Entries, February 2022", ,,,"-13,257.86",G/L Account,,239,0.00,SALES,0, ,Purchase VAT 25 % EU,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/02/2022, ,2022-2,5420,"Entries, February 2022", ,,,"-53,031.44",G/L Account,,240,0.00,,0, ,"Vendors, Foreign",,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/02/2022, ,2022-2,7110,"Entries, February 2022",Purchase,NATIONAL,RETAIL,"54,095.40",G/L Account,,241,0.00,SALES,0, ,"Purch., Retail - Dom.",,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,"13,523.85"
01/02/2022, ,2022-2,5630,"Entries, February 2022", ,,,"13,523.85",G/L Account,,242,0.00,SALES,0, ,Purchase VAT 25 %,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/02/2022, ,2022-2,5410,"Entries, February 2022", ,,,"-67,619.25",G/L Account,,243,0.00,,0, ,"Vendors, Domestic",,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/02/2022, ,2022-2,7120,"Entries, February 2022",Purchase,EU,RETAIL,"24,123.06",G/L Account,,244,0.00,SALES,0, ,"Purch., Retail - EU",,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,"6,030.77"
01/02/2022, ,2022-2,5630,"Entries, February 2022", ,,,"6,030.77",G/L Account,,245,0.00,SALES,0, ,Purchase VAT 25 %,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/02/2022, ,2022-2,5620,"Entries, February 2022", ,,,"-6,030.77",G/L Account,,246,0.00,SALES,0, ,Purchase VAT 25 % EU,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/02/2022, ,2022-2,5420,"Entries, February 2022", ,,,"-24,123.06",G/L Account,,247,0.00,,0, ,"Vendors, Foreign",,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/02/2022, ,2022-2,6710,"Entries, February 2022",Sale,NATIONAL,SERVICES,"-20,738.64",G/L Account,,248,0.00,SALES,0, ,Consulting Fees - Dom.,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,"-2,073.86"
01/02/2022, ,2022-2,5611,"Entries, February 2022", ,,,"-2,073.86",G/L Account,,249,0.00,SALES,0, ,Sales VAT 10 %,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/02/2022, ,2022-2,6810,"Entries, February 2022",Sale,NATIONAL,MISC,-130.82,G/L Account,,250,0.00,SALES,0, ,Fees and Charges Rec. - Dom.,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,-32.70
01/02/2022, ,2022-2,5610,"Entries, February 2022", ,,,-32.70,G/L Account,,251,0.00,SALES,0, ,Sales VAT 25 %,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/02/2022, ,2022-2,6910,"Entries, February 2022", ,,,"3,245.29",G/L Account,,252,0.00,SALES,0, ,Discount Granted,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/02/2022, ,2022-2,7140,"Entries, February 2022", ,,,-442.56,G/L Account,,253,0.00,SALES,0, ,"Disc. Received, Retail",,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/02/2022, ,2022-2,7240,"Entries, February 2022", ,,,"-2,081.26",G/L Account,,254,0.00,SALES,0, ,"Disc. Received, Raw Materials",,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
